STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,GEOIDFQ,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Male_under_5,Female_under_5,Total_Population,Households_with_Children_under_6,Total_Family_Households,Households_with_Children_under_1,Married_couple_Households,Married_couple_with_Children_und,Median_Household_Income,Median_Gross_Rent,Monthly_Owner_Costs__with_mortga,Median_Housing_Value,Median_Year_Structure_Built,Vacant_Housing_Units,Nursery_School_Enrollment,Kindergarten_Enrollment,Some_College,Bachelor_s_Degree_or_Higher,Mean_Travel_Time_to_Work,Households_with_No_Vehicle,Children_under_5,__Children_under_5,__Households_with_Children_under,__Married_couple_Households,__Married_couple_with_Children_u,Distance_to_Office__miles_,Travel_Time_to_Office__minutes_,has_grocery_store,has_park,has_bike_trail,travel_time_min,distance_miles,median_value,median_income,pct_kids_under6,has_grocery,has_bike,amenity_count,bg_id,travel_time_min_std,median_value_std,median_income_std,pct_kids_under6_std,amenity_count_std,commute_score,housing_afford_score,income_score,kids_score,amenity_score,weighted_score,chosen_flag,optmodel_score,optmodel_travel,optmodel_value
37,183,54001,1,371830540011,1500000US371830540011,Block Group 1,G5030,S,1269805,0,35.8592374,-78.6328153,14,98,2294,196,682,326,326,14,93021,1348,1723,308400,1047,108,,,258,614,,0,112,4.8823016565,28.739002933,47.80058651,2.0527859238,7.2019594551,12.346216209,0,1,0,12.346216209,7.2019594551,308400,93021,28.739002933,0,0,1,93,0.2647109425,0.2733506301,0.3205123211,0.3702652936,0.3333333333,0.7352890575,0.7266493699,0.3205123211,0.3702652936,0.3333333333,0.5204363605,,,,
37,183,53720,3,371830537203,1500000US371830537203,Block Group 3,G5030,S,4240683,0,35.9325307,-78.7304655,99,38,2144,314,619,579,579,42,171250,-666666666,2554,466100,752,68,,,46,744,,0,137,6.3899253731,50.726978998,93.537964459,6.7851373183,8.1288281335,13.935133943,0,0,0,13.935133943,8.1288281335,466100,171250,50.726978998,0,0,0,85,0.3006943866,0.4194773907,0.6591264225,0.653552241,0,0.6993056134,0.5805226093,0.6591264225,0.653552241,0,0.5202316277,,,,
37,183,52811,2,371830528112,1500000US371830528112,Block Group 2,G5030,S,534047,0,35.7586078,-78.5562641,0,151,1351,170,309,309,309,0,88909,-666666666,1202,171200,525,0,,,252,28,,0,151,11.176905996,55.01618123,100,0,11.539635308,19.782231957,0,0,0,19.782231957,11.539635308,171200,88909,55.01618123,0,0,0,741,0.4331107603,0.1462194218,0.3027135356,0.7088131256,0,0.5668892397,0.8537805782,0.3027135356,0.7088131256,0,0.5199530605,,,,
37,183,52001,2,371830520012,1500000US371830520012,Block Group 2,G5030,S,2525653,0,35.7778937,-78.5943914,41,38,1618,77,285,201,201,22,39583,957,-666666666,417500,562,23,,,399,98,,21,79,4.8825710754,27.01754386,70.526315789,7.7192982456,9.0868317777,15.577425905,0,1,1,15.577425905,9.0868317777,417500,39583,27.01754386,0,1,2,165,0.3378865707,0.3744440326,0.0892060235,0.3480864953,0.6666666667,0.6621134293,0.6255559674,0.0892060235,0.3480864953,0.6666666667,0.5199151103,,,,
37,183,54022,1,371830540221,1500000US371830540221,Block Group 1,G5030,S,806898,0,35.8855404,-78.5564171,0,85,1093,76,190,101,101,0,46558,1547,-666666666,155900,413,0,,,4,116,,0,85,7.7767612077,40,53.157894737,0,11.855618175,20.323916871,0,0,1,20.323916871,11.855618175,155900,46558,40,0,1,1,37,0.445378034,0.1320422535,0.1193972999,0.5153488372,0.3333333333,0.554621966,0.8679577465,0.1193972999,0.5153488372,0.3333333333,0.5196906467,,,,
37,183,51400,1,371830514001,1500000US371830514001,Block Group 1,G5030,S,551023,0,35.7998762,-78.6712774,0,0,844,60,164,115,115,0,112649,1202,3057,637300,419,12,,,0,216,,0,0,0,36.585365854,70.12195122,0,4.5196517736,7.747974469,0,1,0,7.747974469,4.5196517736,637300,112649,36.585365854,0,0,1,514,0.1605768071,0.5781134173,0.4054720877,0.4713556438,0.3333333333,0.8394231929,0.4218865827,0.4054720877,0.4713556438,0.3333333333,0.5192859011,,,,
37,63,2026,1,370630020261,1500000US370630020261,Block Group 1,G5030,S,1458717,80965,35.9448085,-78.9112401,271,102,3462,205,855,298,298,39,41372,1254,1213,179100,1253,146,,,321,252,,19,373,10.774119006,23.976608187,34.85380117,4.5614035088,12.805068984,21.951546829,0,1,1,21.951546829,12.805068984,179100,41372,23.976608187,0,1,2,6,0.4822381749,0.153539659,0.0969497072,0.3089079287,0.6666666667,0.5177618251,0.846460341,0.0969497072,0.3089079287,0.6666666667,0.5189878107,,,,
37,183,53716,1,371830537161,1500000US371830537161,Block Group 1,G5030,S,876614,62880,35.8612181,-78.6572987,16,75,1009,15,234,98,98,0,51450,1211,1354,256100,521,0,,,56,162,,0,91,9.0188305253,6.4102564103,41.88034188,0,6.1079561487,10.470781969,0,1,1,10.470781969,6.1079561487,256100,51450,6.4102564103,0,1,2,88,0.222238899,0.2248888065,0.1405723141,0.0825879547,0.6666666667,0.777761101,0.7751111935,0.1405723141,0.0825879547,0.6666666667,0.5175000673,,,,
37,183,53109,1,371830531091,1500000US371830531091,Block Group 1,G5030,S,15494375,212280,35.5784238,-78.7137778,8,165,2346,317,533,464,464,60,65769,944,1870,302800,712,0,,,195,470,,0,173,7.3742540494,59.47467167,87.054409006,11.257035647,16.706198082,28.639196711,0,0,1,28.639196711,16.706198082,302800,65769,59.47467167,0,1,1,823,0.6336901163,0.2681616012,0.2025520827,0.7662550722,0.3333333333,0.3663098837,0.7318383988,0.2025520827,0.7662550722,0.3333333333,0.5164307937,,,,
37,183,54223,1,371830542231,1500000US371830542231,Block Group 1,G5030,S,1153084,0,35.9850759,-78.4944266,49,62,1494,147,335,310,310,36,71136,905,1426,311900,627,77,,,125,341,,0,111,7.4297188755,43.880597015,92.537313433,10.746268657,18.466950195,31.657628905,0,1,1,31.657628905,18.466950195,311900,71136,43.880597015,0,1,2,552,0.7020470764,0.2765937732,0.2257831336,0.5653453662,0.6666666667,0.2979529236,0.7234062268,0.2257831336,0.5653453662,0.6666666667,0.5164174645,,,,
37,183,53113,1,371830531131,1500000US371830531131,Block Group 1,G5030,S,2270642,0,35.5605347,-78.8145805,23,76,889,99,317,230,230,0,82784,-666666666,915,145900,350,33,,,128,48,,0,99,11.136107987,31.230283912,72.555205047,0,17.965787603,30.798493034,0,1,1,30.798493034,17.965787603,145900,82784,31.230283912,0,1,2,821,0.6825906458,0.1227761305,0.2762014829,0.4023622625,0.6666666667,0.3174093542,0.8772238695,0.2762014829,0.4023622625,0.6666666667,0.5163411597,,,,
37,183,54115,3,371830541153,1500000US371830541153,Block Group 3,G5030,S,2961525,0,35.7918255,-78.502518,94,80,3881,73,1125,560,560,22,56402,1180,1473,223800,1917,106,,,560,461,,10,174,4.483380572,6.4888888889,49.777777778,1.9555555556,13.962273776,23.935326474,1,1,1,23.935326474,13.962273776,223800,56402,6.4888888889,1,1,3,402,0.5271638639,0.1949592291,0.1620070381,0.0836010336,1,0.4728361361,0.8050407709,0.1620070381,0.0836010336,1,0.5163181504,,,,
37,183,52801,3,371830528013,1500000US371830528013,Block Group 3,G5030,S,1463699,0,35.6914551,-78.6231964,67,59,2204,186,515,448,448,16,63750,1325,1214,190700,880,104,,,302,465,,8,126,5.7168784029,36.116504854,86.990291262,3.1067961165,11.117611989,19.058763409,0,1,0,19.058763409,11.117611989,190700,63750,36.116504854,0,0,1,122,0.4167267213,0.1642883617,0.1938128444,0.4653149695,0.3333333333,0.5832732787,0.8357116383,0.1938128444,0.4653149695,0.3333333333,0.5153373408,,,,
37,183,54011,2,371830540112,1500000US371830540112,Block Group 2,G5030,S,1272649,0,35.8898282,-78.620786,149,9,1413,137,460,387,387,73,122554,1788,1852,339300,607,36,,,30,420,,0,158,11.181882519,29.782608696,84.130434783,15.869565217,8.8471110752,15.166476129,0,1,0,15.166476129,8.8471110752,339300,122554,29.782608696,0,0,1,148,0.3285799918,0.3019829503,0.4483458643,0.383710819,0.3333333333,0.6714200082,0.6980170497,0.4483458643,0.383710819,0.3333333333,0.5148873698,,,,
37,183,54023,3,371830540233,1500000US371830540233,Block Group 3,G5030,S,1963827,0,35.8851775,-78.542695,45,0,1811,104,477,373,373,47,73967,1495,1597,255900,798,78,,,164,368,,0,45,2.4848150193,21.80293501,78.19706499,9.8532494759,12.553686235,21.520604974,0,1,1,21.520604974,12.553686235,255900,73967,21.80293501,0,1,2,73,0.4724788452,0.2247034841,0.2380371125,0.2809029301,0.6666666667,0.5275211548,0.7752965159,0.2380371125,0.2809029301,0.6666666667,0.514302369,,,,
37,183,53723,2,371830537232,1500000US371830537232,Block Group 2,G5030,S,1230115,32761,35.8872077,-78.652556,0,15,1534,21,389,346,346,0,65250,1359,1423,222800,818,43,,,145,452,,0,15,0.9778357236,5.3984575835,88.946015424,0,7.3876803964,12.664594965,1,1,0,12.664594965,7.3876803964,222800,65250,5.3984575835,1,0,2,400,0.2719211108,0.1940326168,0.200305592,0.069552221,0.6666666667,0.7280788892,0.8059673832,0.200305592,0.069552221,0.6666666667,0.5139651467,,,,
37,183,52704,2,371830527042,1500000US371830527042,Block Group 2,G5030,S,637396,0,35.8441867,-78.5932285,69,82,1795,101,402,146,146,15,48024,1128,965,86000,887,166,,,242,154,,0,151,8.4122562674,25.124378109,36.31840796,3.7313432836,8.9861034666,15.4047488,0,1,0,15.4047488,8.9861034666,86000,48024,25.124378109,0,0,1,100,0.3339760367,0.0672720534,0.1257428785,0.3236954761,0.3333333333,0.6660239633,0.9327279466,0.1257428785,0.3236954761,0.3333333333,0.5132164037,,,,
37,183,54501,2,371830545012,1500000US371830545012,Block Group 2,G5030,S,1528507,12646,35.7462233,-78.6690789,25,136,1582,106,356,221,221,40,30865,976,1316,250700,917,74,,,381,244,,0,161,10.17699115,29.775280899,62.078651685,11.235955056,6.6340511178,11.372659059,0,1,0,11.372659059,6.6340511178,250700,30865,29.775280899,0,0,1,725,0.2426632691,0.2198851001,0.0514701745,0.3836164097,0.3333333333,0.7573367309,0.7801148999,0.0514701745,0.3836164097,0.3333333333,0.5130749492,,,,
37,63,2023,3,370630020233,1500000US370630020233,Block Group 3,G5030,S,605902,0,35.9150771,-78.9365426,16,18,828,69,159,148,148,0,78864,1330,1750,290600,360,0,,,54,233,,0,34,4.1062801932,43.396226415,93.081761006,0,12.542390441,21.501240755,0,0,1,21.501240755,12.542390441,290600,78864,43.396226415,0,1,1,686,0.4720403132,0.2568569311,0.2592337692,0.5591048706,0.3333333333,0.5279596868,0.7431430689,0.2592337692,0.5591048706,0.3333333333,0.5129847967,,,,
37,183,53430,2,371830534302,1500000US371830534302,Block Group 2,G5030,S,833298,0,35.7464921,-78.8579313,0,27,942,78,281,281,281,0,146307,-666666666,2496,429600,360,0,,,134,320,,0,27,2.8662420382,27.758007117,100,0,7.7400099329,13.268588456,0,0,1,13.268588456,7.7400099329,429600,146307,27.758007117,0,1,1,550,0.2855994564,0.3856560415,0.5511606868,0.3576264173,0.3333333333,0.7144005436,0.6143439585,0.5511606868,0.3576264173,0.3333333333,0.5126582673,,,,
37,63,2024,4,370630020244,1500000US370630020244,Block Group 4,G5030,S,869270,0,35.9428981,-78.9297449,14,46,875,72,174,147,147,57,74143,1653,1272,203200,529,63,,,14,431,,0,60,6.8571428571,41.379310345,84.482758621,32.75862069,13.393574372,22.960413209,0,0,1,22.960413209,13.393574372,203200,74143,41.379310345,0,1,1,650,0.5050854792,0.1758710156,0.2387989283,0.5331194868,0.3333333333,0.4949145208,0.8241289844,0.2387989283,0.5331194868,0.3333333333,0.5123808583,,,,
37,63,2030,1,370630020301,1500000US370630020301,Block Group 1,G5030,S,2336426,19013,35.980203,-78.9597425,12,35,1347,150,389,310,310,33,77446,1625,1991,367300,737,50,,,81,304,,70,47,3.4892353378,38.560411311,79.69151671,8.4832904884,16.358487537,28.043121492,0,1,1,28.043121492,16.358487537,367300,77446,38.560411311,0,1,2,638,0.6201910919,0.3279280949,0.2530959585,0.4968015783,0.6666666667,0.3798089081,0.6720719051,0.2530959585,0.4968015783,0.6666666667,0.5122099318,,,,
37,183,53720,1,371830537201,1500000US371830537201,Block Group 1,G5030,S,2791184,0,35.9406386,-78.7095766,0,16,1308,135,428,410,410,6,137241,-666666666,1973,417400,491,0,,,143,476,,0,16,1.2232415902,31.542056075,95.794392523,1.4018691589,8.9030318069,15.26234024,0,1,0,15.26234024,8.9030318069,417400,137241,31.542056075,0,0,1,419,0.3307509796,0.3743513714,0.5119185203,0.406379048,0.3333333333,0.6692490204,0.6256486286,0.5119185203,0.406379048,0.3333333333,0.5118952615,,,,
37,183,53724,3,371830537243,1500000US371830537243,Block Group 3,G5030,S,3909783,0,35.8966743,-78.7474971,49,15,1533,188,451,344,344,55,95469,1768,2209,311200,658,72,,,62,445,,10,64,4.1748206132,41.685144124,76.274944568,12.195121951,5.5880063881,9.5794395224,0,0,0,9.5794395224,5.5880063881,311200,95469,41.685144124,0,0,0,788,0.2020531019,0.2759451446,0.3311084852,0.5370597638,0,0.7979468981,0.7240548554,0.3311084852,0.5370597638,0,0.5116734851,,,,
37,183,52811,3,371830528113,1500000US371830528113,Block Group 3,G5030,S,4847024,24586,35.7623153,-78.568295,0,207,4510,120,853,243,243,0,34934,-666666666,1084,142500,1237,0,,,760,263,,0,207,4.5898004435,14.067995311,28.487690504,0,10.701256112,18.345010478,0,1,1,18.345010478,10.701256112,142500,34934,14.067995311,0,1,2,225,0.4005627072,0.1196256486,0.0690828345,0.1812481256,0.6666666667,0.5994372928,0.8803743514,0.0690828345,0.1812481256,0.6666666667,0.5114878417,,,,
37,183,53901,2,371830539012,1500000US371830539012,Block Group 2,G5030,S,5668498,224833,35.998296,-78.5604699,0,61,1247,179,330,330,330,15,201089,-666666666,3203,590700,367,0,,,140,261,,24,61,4.8917401764,54.242424242,100,4.5454545455,16.08930699,27.581669125,0,1,0,27.581669125,16.08930699,590700,201089,54.242424242,0,0,1,709,0.6097408055,0.5349332839,0.7882844862,0.6988442565,0.3333333333,0.3902591945,0.4650667161,0.7882844862,0.6988442565,0.3333333333,0.5107843213,,,,
37,183,54008,1,371830540081,1500000US371830540081,Block Group 1,G5030,S,761936,0,35.8533339,-78.5644621,65,151,1910,219,406,351,351,114,69167,1518,1419,204000,576,0,,,146,643,,30,216,11.308900524,53.9408867,86.45320197,28.078817734,10.702728891,18.347535242,0,0,0,18.347535242,10.702728891,204000,69167,53.9408867,0,0,0,110,0.4006198843,0.1766123054,0.2172603202,0.694959331,0,0.5993801157,0.8233876946,0.2172603202,0.694959331,0,0.5099884326,,,,
37,183,53111,2,371830531112,1500000US371830531112,Block Group 2,G5030,S,6985893,65799,35.6653432,-78.7221596,39,84,2175,177,628,500,500,35,114544,1260,1796,245500,917,0,,,182,388,,21,123,5.6551724138,28.184713376,79.617834395,5.5732484076,10.39012639,17.81164524,0,0,1,17.81164524,10.39012639,245500,114544,28.184713376,0,1,1,136,0.3884838451,0.2150667161,0.4136745921,0.3631239816,0.3333333333,0.6115161549,0.7849332839,0.4136745921,0.3631239816,0.3333333333,0.5086808168,,,,
37,63,500,2,370630005002,1500000US370630005002,Block Group 2,G5030,S,639534,0,36.0002984,-78.9186406,13,34,1033,84,199,182,182,30,57200,980,1924,431700,424,46,,,62,194,,7,47,4.5498547919,42.211055276,91.457286432,15.075376884,15.881093922,27.224732437,0,1,1,27.224732437,15.881093922,431700,57200,42.211055276,0,1,2,270,0.6016574346,0.3876019274,0.1654611799,0.5438354564,0.6666666667,0.3983425654,0.6123980726,0.1654611799,0.5438354564,0.6666666667,0.5079035713,,,,
37,183,54224,3,371830542243,1500000US371830542243,Block Group 3,G5030,S,1592993,0,35.9705645,-78.5055774,79,63,1715,152,417,319,319,67,61761,943,1572,265400,684,65,,,206,378,,0,142,8.2798833819,36.450839329,76.498800959,16.067146283,17.354718698,29.750946339,0,1,1,29.750946339,17.354718698,265400,61761,36.450839329,0,1,2,564,0.6588673673,0.233506301,0.1852034611,0.4696224416,0.6666666667,0.3411326327,0.766493699,0.1852034611,0.4696224416,0.6666666667,0.5078411878,,,,
37,63,2031,2,370630020312,1500000US370630020312,Block Group 2,G5030,S,617456,0,35.9640578,-78.9621247,0,88,895,119,269,159,159,119,67250,1317,1305,140600,494,14,,,31,129,,0,88,9.8324022346,44.237918216,59.107806691,44.237918216,15.721026061,26.95033039,0,1,0,26.95033039,15.721026061,140600,67250,44.237918216,0,0,1,684,0.5954431854,0.1178650852,0.2089625888,0.5699489928,0.3333333333,0.4045568146,0.8821349148,0.2089625888,0.5699489928,0.3333333333,0.5076163603,,,,
37,63,1604,3,370630016043,1500000US370630016043,Block Group 3,G5030,S,1700870,24423,36.0724192,-78.9531989,67,0,674,113,179,166,166,49,111204,-666666666,1767,295300,264,0,,,16,140,,0,67,9.940652819,63.12849162,92.737430168,27.374301676,21.095860424,36.164332155,0,1,0,36.164332155,21.095860424,295300,111204,63.12849162,0,0,1,664,0.8041081843,0.2612120089,0.3992174075,0.8133298688,0.3333333333,0.1958918157,0.7387879911,0.3992174075,0.8133298688,0.3333333333,0.5066514268,,,,
37,183,54118,1,371830541181,1500000US371830541181,Block Group 1,G5030,S,2224881,0,35.8010213,-78.5476737,0,0,2255,71,562,317,317,0,75649,-666666666,1169,203700,1089,0,,,245,346,,0,0,0,12.633451957,56.40569395,0,11.37338834,19.497237154,0,1,1,19.497237154,11.37338834,203700,75649,12.633451957,0,1,2,48,0.4266566221,0.1763343217,0.2453176469,0.1627658694,0.6666666667,0.5733433779,0.8236656783,0.2453176469,0.1627658694,0.6666666667,0.5066255455,,,,
37,183,54221,2,371830542212,1500000US371830542212,Block Group 2,G5030,S,1839833,0,35.9625315,-78.4797801,129,105,1436,96,301,169,169,0,125022,-666666666,1848,296200,427,0,,,52,231,,0,234,16.295264624,31.893687708,56.146179402,0,18.203582946,31.206142194,0,1,1,31.206142194,18.203582946,296200,125022,31.893687708,0,1,2,701,0.6918224773,0.26204596,0.4590285984,0.4109093719,0.6666666667,0.3081775227,0.73795404,0.4590285984,0.4109093719,0.6666666667,0.5065987248,,,,
37,183,52814,2,371830528142,1500000US371830528142,Block Group 2,G5030,S,3308958,36199,35.6946068,-78.5989699,24,116,1265,106,286,255,255,32,62330,867,1140,212500,485,0,,,123,259,,67,140,11.067193676,37.062937063,89.160839161,11.188811189,11.88123106,20.367824674,0,1,0,20.367824674,11.88123106,212500,62330,37.062937063,0,0,1,751,0.4463723926,0.18448851,0.1876663767,0.477508538,0.3333333333,0.5536276074,0.81551149,0.1876663767,0.477508538,0.3333333333,0.5063196387,,,,
37,183,51502,1,371830515021,1500000US371830515021,Block Group 1,G5030,S,1058169,0,35.8096844,-78.6888068,39,16,752,31,156,111,111,0,79757,1650,3917,757800,501,126,,,7,204,,0,55,7.3138297872,19.871794872,71.153846154,0,3.4270587299,5.8749578227,0,1,1,5.8749578227,3.4270587299,757800,79757,19.871794872,0,1,2,541,0.1181595137,0.6897702001,0.2630991183,0.2560226595,0.6666666667,0.8818404863,0.3102297999,0.2630991183,0.2560226595,0.6666666667,0.5061549916,,,,
37,183,52602,1,371830526021,1500000US371830526021,Block Group 1,G5030,S,1456146,0,35.8492562,-78.6339197,70,34,1638,114,488,419,419,37,123203,1356,1890,381300,828,123,,,81,522,,0,104,6.3492063492,23.360655738,85.860655738,7.5819672131,6.8849310814,11.802738997,0,1,0,11.802738997,6.8849310814,381300,123203,23.360655738,0,0,1,379,0.2524030795,0.3409006672,0.4511550598,0.3009721693,0.3333333333,0.7475969205,0.6590993328,0.4511550598,0.3009721693,0.3333333333,0.5057443117,,,,
37,63,2034,2,370630020342,1500000US370630020342,Block Group 2,G5030,S,3396115,46007,35.930353,-78.9679762,138,15,2494,180,725,627,627,82,116398,-666666666,1915,343100,928,0,,,133,614,,0,153,6.134723336,24.827586207,86.482758621,11.310344828,14.677105052,25.160751518,0,1,1,25.160751518,14.677105052,343100,116398,24.827586207,0,1,2,652,0.5549154665,0.3055040771,0.4216996282,0.3198716921,0.6666666667,0.4450845335,0.6944959229,0.4216996282,0.3198716921,0.6666666667,0.5056415371,,,,
37,63,2021,1,370630020211,1500000US370630020211,Block Group 1,G5030,S,1703371,1498,35.9062851,-78.9302504,165,41,1923,161,425,306,306,101,105735,1555,1649,334000,690,0,,,43,381,,0,206,10.712428497,37.882352941,72,23.764705882,11.84182239,20.300266954,0,0,1,20.300266954,11.84182239,334000,105735,37.882352941,0,1,1,526,0.4448424459,0.2970719051,0.3755448497,0.4880656635,0.3333333333,0.5551575541,0.7029280949,0.3755448497,0.4880656635,0.3333333333,0.505612575,,,,
37,183,53209,1,371830532091,1500000US371830532091,Block Group 1,G5030,S,6724366,47429,35.5989585,-78.8481108,59,58,980,173,266,266,266,10,183708,-666666666,2250,414800,332,53,,,24,287,,0,117,11.93877551,65.037593985,100,3.7593984962,16.090585754,27.583861293,0,0,0,27.583861293,16.090585754,414800,183708,65.037593985,0,0,0,822,0.6097904504,0.3719421794,0.7130508555,0.8379262109,0,0.3902095496,0.6280578206,0.7130508555,0.8379262109,0,0.5039505898,,,,
37,63,401,2,370630004012,1500000US370630004012,Block Group 2,G5030,S,684878,0,36.0194977,-78.9275448,57,19,776,102,207,183,183,59,163472,-666666666,1692,397100,302,14,,,39,114,,0,76,9.793814433,49.275362319,88.405797101,28.502415459,17.244568841,29.562118014,0,1,0,29.562118014,17.244568841,397100,163472,49.275362319,0,0,1,291,0.6545910644,0.3555411416,0.6254593619,0.6348500169,0.3333333333,0.3454089356,0.6444588584,0.6254593619,0.6348500169,0.3333333333,0.5031691126,,,,
37,183,53111,3,371830531113,1500000US371830531113,Block Group 3,G5030,S,5205535,4509,35.6436271,-78.7189961,68,75,1447,92,444,264,264,31,75288,1080,1598,318400,616,93,,,136,279,,0,143,9.8825155494,20.720720721,59.459459459,6.981981982,12.215401988,20.940689122,0,1,1,20.940689122,12.215401988,318400,75288,20.720720721,0,1,2,334,0.459345774,0.2826167532,0.2437550589,0.2669599832,0.6666666667,0.540654226,0.7173832468,0.2437550589,0.2669599832,0.6666666667,0.5030890409,,,,
37,183,53723,1,371830537231,1500000US371830537231,Block Group 1,G5030,S,1305408,20991,35.8944491,-78.6591183,30,79,2001,89,566,446,446,42,78333,1372,2019,488600,1077,183,,,84,426,,25,109,5.4472763618,15.724381625,78.798586572,7.4204946996,7.521027175,12.893189443,1,0,1,12.893189443,7.521027175,488600,78333,15.724381625,1,1,2,187,0.2770979783,0.4403261675,0.2569353366,0.2025885447,0.6666666667,0.7229020217,0.5596738325,0.2569353366,0.2025885447,0.6666666667,0.5023342751,,,,
37,63,2034,1,370630020341,1500000US370630020341,Block Group 1,G5030,S,3890255,9671,35.9289919,-78.9821618,29,106,2307,116,527,356,356,51,99278,1672,2846,248400,1038,26,,,240,433,,0,135,5.8517555267,22.011385199,67.552182163,9.6774193548,15.202248532,26.060997484,0,1,1,26.060997484,15.202248532,248400,99278,22.011385199,0,1,2,649,0.5753028973,0.2177538918,0.3475957356,0.2835885442,0.6666666667,0.4246971027,0.7822461082,0.3475957356,0.2835885442,0.6666666667,0.5016135403,,,,
37,63,2025,4,370630020254,1500000US370630020254,Block Group 4,G5030,S,1058327,0,35.9337535,-78.9029834,85,74,1299,38,263,67,67,9,57193,1407,1096,194300,441,0,,,135,316,,0,159,12.240184758,14.448669202,25.475285171,3.4220532319,11.85723716,20.326692274,0,1,1,20.326692274,11.85723716,194300,57193,14.448669202,0,1,2,588,0.4454408872,0.167624166,0.1654308804,0.1861526218,0.6666666667,0.5545591128,0.832375834,0.1654308804,0.1861526218,0.6666666667,0.5015295218,,,,
37,183,52603,2,371830526032,1500000US371830526032,Block Group 2,G5030,S,1117880,0,35.8272214,-78.6336457,0,16,866,31,185,159,159,16,80156,1294,3031,566500,616,103,,,16,401,,0,16,1.8475750577,16.756756757,85.945945946,8.6486486486,6.5482373456,11.225549735,0,1,1,11.225549735,6.5482373456,566500,80156,16.756756757,0,1,2,95,0.2393317561,0.5125092661,0.2648261891,0.2158893777,0.6666666667,0.7606682439,0.4874907339,0.2648261891,0.2158893777,0.6666666667,0.5014535044,,,,
37,63,1802,3,370630018023,1500000US370630018023,Block Group 3,G5030,S,2477159,4636,35.9843745,-78.8534425,0,127,2277,82,539,326,326,0,40962,1218,1193,122800,730,0,,,603,181,,26,127,5.5775142732,15.213358071,60.482374768,0,12.799351212,21.941744934,1,1,0,21.941744934,12.799351212,122800,40962,15.213358071,1,0,2,367,0.4820161962,0.1013713862,0.0951750228,0.1960046598,0.6666666667,0.5179838038,0.8986286138,0.0951750228,0.1960046598,0.6666666667,0.5010736743,,,,
37,183,53005,1,371830530051,1500000US371830530051,Block Group 1,G5030,S,1438852,0,35.7237003,-78.7631139,0,0,706,16,219,190,190,0,107206,-666666666,2133,479000,326,0,,,25,176,,8,0,0,7.3059360731,86.757990868,0,6.3853282535,10.946277006,0,1,1,10.946277006,6.3853282535,479000,107206,7.3059360731,0,1,2,482,0.233007203,0.4314306894,0.3819120709,0.0941276415,0.6666666667,0.766992797,0.5685693106,0.3819120709,0.0941276415,0.6666666667,0.5005185122,,,,
37,63,1808,4,370630018084,1500000US370630018084,Block Group 4,G5030,S,9000132,48051,35.9519275,-78.8092077,88,160,3907,309,1214,1034,1034,104,145264,1524,2107,341500,1645,108,,,169,1187,,0,248,6.3475812644,25.453047776,85.172981878,8.5667215815,9.9458343326,17.050001713,0,1,0,17.050001713,9.9458343326,341500,145264,25.453047776,0,0,1,631,0.371235276,0.3040214974,0.546646063,0.3279299644,0.3333333333,0.628764724,0.6959785026,0.546646063,0.3279299644,0.3333333333,0.4997006456,,,,
37,183,53430,1,371830534301,1500000US371830534301,Block Group 1,G5030,S,2669767,7082,35.754319,-78.8658026,10,59,1566,33,441,285,285,11,66479,1317,2229,315700,721,53,,,232,283,,0,69,4.4061302682,7.4829931973,64.62585034,2.4943310658,7.8530600292,13.462388621,0,1,1,13.462388621,7.8530600292,315700,66479,7.4829931973,0,1,2,560,0.2899883541,0.2801148999,0.2056253165,0.0964087961,0.6666666667,0.7100116459,0.7198851001,0.2056253165,0.0964087961,0.6666666667,0.4994779955,,,,
37,183,53714,3,371830537143,1500000US371830537143,Block Group 3,G5030,S,596475,0,35.8803143,-78.6814448,24,18,748,34,197,196,196,34,87000,1313,1484,278200,491,119,,,85,210,,0,42,5.614973262,17.258883249,99.492385787,17.258883249,5.8677598313,10.059016854,1,0,0,10.059016854,5.8677598313,278200,87000,17.258883249,1,0,1,202,0.2129138555,0.2453669385,0.2944504322,0.2223586353,0.3333333333,0.7870861445,0.7546330615,0.2944504322,0.2223586353,0.3333333333,0.4993995171,,,,
37,183,52002,2,371830520022,1500000US371830520022,Block Group 2,G5030,S,2271126,0,35.7650674,-78.5914785,24,99,2881,37,665,365,365,10,53224,1194,1130,164900,1018,0,,,425,510,,38,123,4.2693509198,5.5639097744,54.887218045,1.5037593985,9.5311720413,16.339152071,0,1,1,16.339152071,9.5311720413,164900,53224,5.5639097744,0,1,2,720,0.3551370113,0.1403817643,0.1482510702,0.0716838608,0.6666666667,0.6448629887,0.8596182357,0.1482510702,0.0716838608,0.6666666667,0.4992187999,,,,
37,183,51900,2,371830519002,1500000US371830519002,Block Group 2,G5030,S,981907,0,35.7941614,-78.6080313,53,71,1232,14,300,149,149,14,34844,961,992,188600,735,96,,,111,129,,16,124,10.064935065,4.6666666667,49.666666667,4.6666666667,8.0761944068,13.844904697,0,1,1,13.844904697,8.0761944068,188600,34844,4.6666666667,0,1,2,512,0.2986510089,0.1623424759,0.0686932696,0.060124031,0.6666666667,0.7013489911,0.8376575241,0.0686932696,0.060124031,0.6666666667,0.4981024206,,,,
